time,Open,High,Low,Close,Volume
2026-04-21 09:00:00,4784.18,4790.64,4774.55,4778.77,19461
2026-04-21 10:00:00,4778.33,4792.62,4772.65,4786.03,16554
2026-04-21 11:00:00,4786.03,4793.1,4774.73,4785.95,16627
2026-04-21 12:00:00,4785.95,4789.65,4781.23,4783.72,14667
2026-04-21 13:00:00,4783.72,4790.47,4780.9,4789.79,12032
2026-04-21 14:00:00,4789.79,4797.95,4775.39,4794.66,17072
2026-04-21 15:00:00,4794.68,4796.98,4766.62,4778.72,23725
2026-04-21 16:00:00,4778.71,4794.39,4760.88,4779.22,32226
2026-04-21 17:00:00,4779.24,4782.58,4723.72,4739.04,38603
2026-04-21 18:00:00,4739.02,4757.61,4727.73,4741.56,35529
2026-04-21 19:00:00,4741.53,4746.96,4708.13,4711.08,32531
2026-04-21 20:00:00,4711.08,4722.17,4696.9,4710.98,35275
2026-04-21 21:00:00,4710.98,4714.65,4692.36,4709.25,33222
2026-04-21 22:00:00,4709.25,4715.12,4668.29,4679.43,30165
2026-04-22 01:00:00,4718.65,4728.95,4715.58,4719.62,9505
2026-04-22 02:00:00,4719.57,4740.56,4718.12,4738.09,10976
2026-04-22 03:00:00,4738.09,4747.47,4738.09,4739.84,14403
2026-04-22 04:00:00,4739.81,4754.67,4735.93,4752.23,18995
2026-04-22 05:00:00,4752.23,4758.77,4750.18,4755.75,12380
2026-04-22 06:00:00,4755.75,4765.05,4753.06,4758.25,11619
2026-04-22 07:00:00,4758.25,4759.7,4752.29,4754.6,9310
2026-04-22 08:00:00,4754.62,4772.07,4752.23,4767.73,16471
2026-04-22 09:00:00,4767.73,4767.83,4758.91,4767.69,13383
2026-04-22 10:00:00,4767.69,4772.35,4759.64,4760.71,14640
2026-04-22 11:00:00,4760.69,4762.31,4751.81,4757.02,15243
2026-04-22 12:00:00,4757.02,4762.48,4752.44,4755.17,14329
2026-04-22 13:00:00,4755.17,4760.17,4745.73,4759.23,14705
2026-04-22 14:00:00,4759.23,4760.79,4747.86,4750.34,14488
2026-04-22 15:00:00,4750.34,4760.11,4742.86,4744.22,18553
2026-04-22 16:00:00,4744.2,4760.98,4736.28,4752.96,31570
2026-04-22 17:00:00,4752.81,4757.48,4729.91,4736.05,29852
2026-04-22 18:00:00,4736.03,4740.16,4724.95,4727.66,24463
2026-04-22 19:00:00,4727.66,4734.97,4723.73,4728.68,18981
2026-04-22 20:00:00,4728.75,4739.58,4728.53,4737.17,17227
2026-04-22 21:00:00,4737.17,4749.36,4729.88,4741.72,15187
2026-04-22 22:00:00,4741.74,4745.35,4736.87,4740.12,15814
2026-04-23 01:00:00,4739.42,4745.71,4725.7,4726.0,7508
2026-04-23 02:00:00,4726.0,4729.87,4723.41,4727.87,8428
2026-04-23 03:00:00,4727.89,4753.62,4694.14,4747.88,29194
2026-04-23 04:00:00,4747.87,4749.96,4722.52,4723.48,22751
2026-04-23 05:00:00,4723.48,4724.72,4698.19,4698.89,24902
2026-04-23 06:00:00,4698.89,4708.66,4698.15,4703.95,18220
2026-04-23 07:00:00,4703.95,4707.06,4698.69,4704.48,10873
2026-04-23 08:00:00,4704.5,4715.32,4692.6,4713.46,17860
2026-04-23 09:00:00,4713.46,4721.18,4708.69,4712.97,17206
2026-04-23 10:00:00,4712.96,4720.64,4702.99,4719.11,18580
2026-04-23 11:00:00,4719.11,4724.78,4701.59,4703.3,17478
2026-04-23 12:00:00,4703.3,4703.65,4694.76,4697.54,17610
2026-04-23 13:00:00,4697.54,4701.68,4684.31,4696.58,19007
2026-04-23 14:00:00,4696.58,4720.92,4695.63,4720.65,18772
2026-04-23 15:00:00,4720.69,4743.13,4719.73,4740.22,27623
2026-04-23 16:00:00,4740.22,4741.24,4724.06,4724.4,27233
2026-04-23 17:00:00,4724.4,4736.82,4717.01,4733.65,29452
2026-04-23 18:00:00,4733.65,4740.89,4716.38,4720.67,24326
2026-04-23 19:00:00,4720.67,4737.16,4715.56,4732.95,18921
2026-04-23 20:00:00,4732.95,4734.54,4664.33,4709.31,42641
2026-04-23 21:00:00,4709.32,4722.32,4699.26,4701.1,26813
2026-04-23 22:00:00,4701.1,4704.56,4689.39,4696.13,24653
2026-04-24 01:00:00,4694.05,4702.05,4689.98,4693.2,8025
2026-04-24 02:00:00,4693.13,4700.77,4686.73,4695.43,11157
2026-04-24 03:00:00,4695.43,4707.85,4690.91,4704.62,18690
2026-04-24 04:00:00,4704.61,4711.05,4690.29,4699.59,23072
2026-04-24 05:00:00,4699.6,4700.73,4673.14,4676.72,20478
2026-04-24 06:00:00,4676.72,4678.32,4668.67,4672.16,17105
2026-04-24 07:00:00,4672.14,4676.86,4657.74,4674.49,15278
2026-04-24 08:00:00,4674.51,4687.36,4669.67,4686.41,16309
2026-04-24 09:00:00,4686.41,4688.08,4666.76,4671.83,18258
2026-04-24 10:00:00,4671.83,4695.32,4671.04,4694.53,14343
2026-04-24 11:00:00,4694.53,4697.4,4685.1,4690.83,16708
2026-04-24 12:00:00,4690.83,4696.75,4679.28,4682.11,16177
2026-04-24 13:00:00,4682.11,4686.19,4674.56,4677.78,14142
2026-04-24 14:00:00,4677.78,4717.24,4677.73,4706.88,27274
2026-04-24 15:00:00,4706.91,4711.76,4690.39,4700.73,22522
2026-04-24 16:00:00,4700.96,4717.51,4689.68,4711.65,27254
2026-04-24 17:00:00,4711.65,4740.29,4706.82,4726.39,33652
2026-04-24 18:00:00,4726.39,4733.6,4714.74,4727.09,27869
2026-04-24 19:00:00,4727.09,4729.69,4719.04,4726.89,22429
2026-04-24 20:00:00,4726.89,4730.13,4718.94,4723.34,20212
2026-04-24 21:00:00,4723.34,4724.79,4716.61,4722.69,16202
2026-04-24 22:00:00,4722.7,4726.06,4713.66,4716.45,16445
2026-04-27 01:00:00,4698.27,4699.83,4679.96,4684.69,12650
2026-04-27 02:00:00,4684.69,4684.89,4674.81,4679.96,11059
2026-04-27 03:00:00,4679.96,4698.2,4672.06,4697.77,16162
2026-04-27 04:00:00,4697.78,4709.69,4690.81,4702.74,23918
2026-04-27 05:00:00,4702.74,4723.5,4696.24,4718.29,17309
2026-04-27 06:00:00,4718.21,4729.44,4714.49,4724.17,13887
2026-04-27 07:00:00,4724.17,4730.11,4722.78,4725.02,9736
2026-04-27 08:00:00,4725.04,4725.53,4708.8,4710.03,15717
2026-04-27 09:00:00,4710.04,4715.64,4709.24,4712.83,17600
2026-04-27 10:00:00,4712.85,4718.4,4710.07,4713.37,16770
2026-04-27 11:00:00,4713.37,4714.77,4705.32,4706.82,16119
2026-04-27 12:00:00,4706.87,4708.29,4699.55,4703.6,12582
2026-04-27 13:00:00,4703.62,4710.94,4699.5,4708.78,12194
2026-04-27 14:00:00,4708.82,4709.13,4700.13,4704.81,14136
2026-04-27 15:00:00,4704.82,4712.64,4696.92,4699.21,19250
2026-04-27 16:00:00,4699.36,4703.46,4689.31,4696.18,26119
2026-04-27 17:00:00,4696.18,4696.74,4676.55,4678.08,28737
2026-04-27 18:00:00,4678.08,4682.55,4667.23,4670.04,25810
2026-04-27 19:00:00,4670.04,4679.51,4667.22,4676.69,16615
2026-04-27 20:00:00,4676.69,4686.16,4668.19,4682.21,18696
2026-04-27 21:00:00,4682.21,4685.47,4678.97,4680.69,14609
2026-04-27 22:00:00,4680.69,4682.69,4676.67,4680.86,15141
2026-04-28 01:00:00,4681.69,4691.21,4681.29,4687.93,6359
2026-04-28 02:00:00,4687.93,4695.0,4687.25,4691.87,6988
2026-04-28 03:00:00,4691.89,4701.24,4690.44,4690.54,13588
2026-04-28 04:00:00,4690.54,4691.46,4669.49,4670.69,18856
2026-04-28 05:00:00,4670.69,4679.81,4666.44,4669.13,16692
2026-04-28 06:00:00,4669.13,4675.81,4668.47,4670.89,11942
2026-04-28 07:00:00,4670.89,4671.24,4666.56,4667.62,9710
2026-04-28 08:00:00,4667.64,4668.01,4623.88,4632.21,24351
2026-04-28 09:00:00,4632.21,4642.96,4623.23,4628.99,21450
2026-04-28 10:00:00,4628.99,4639.45,4620.45,4633.28,19306
2026-04-28 11:00:00,4633.28,4635.49,4614.73,4629.69,20697
2026-04-28 12:00:00,4629.69,4630.03,4604.58,4604.87,20054
2026-04-28 13:00:00,4604.87,4616.49,4603.07,4603.2,17585
2026-04-28 14:00:00,4603.2,4608.73,4555.49,4562.55,27930
2026-04-28 15:00:00,4562.55,4600.16,4554.83,4593.78,28044
2026-04-28 16:00:00,4593.78,4594.67,4570.82,4580.2,30321
2026-04-28 17:00:00,4580.23,4580.61,4557.29,4574.44,38556
2026-04-28 18:00:00,4574.44,4586.57,4567.01,4586.57,28588
2026-04-28 19:00:00,4586.57,4594.75,4577.84,4592.23,22844
2026-04-28 20:00:00,4592.23,4601.51,4587.19,4594.73,19813
2026-04-28 21:00:00,4594.73,4600.49,4592.0,4594.26,14595
2026-04-28 22:00:00,4594.26,4599.93,4593.36,4595.67,12490
2026-04-29 01:00:00,4596.54,4599.6,4592.38,4594.08,4845
2026-04-29 02:00:00,4594.08,4596.21,4587.9,4595.65,7421
